0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0076;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0152;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0192;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0224;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0292;0.0356;0.0356;0.0356;0.0356;0.0356;0.0356;0.0356;0.0356;0.0356;0.0356;0.0356;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0452;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0508;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0568;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0632;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0696;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0756;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0828;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0868;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0924;0.0948;0.0948;0.0948;0.0948;0.0948;0.0948;0.0948;0.0948;0.0948;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972;0.0972
